t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574466538,25,21,4.360000,3,3.557621,4.000000,4.000000,16.500000,21.000000,21.000000,21.000000
1574466539,49,161,20.320000,2,42.346507,3.000000,4.000000,150.500000,161.000000,161.000000,161.000000
1574466540,73,4,2.833333,2,0.637022,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466541,98,10,2.760000,1,1.614517,3.000000,3.000000,7.900000,10.000000,10.000000,10.000000
1574466542,122,4,2.583333,2,0.583592,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574466543,147,4,2.680000,2,0.556776,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466544,171,4,2.666667,2,0.637022,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466545,196,3,2.240000,2,0.435890,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574466546,220,3,2.208333,2,0.414851,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466547,245,3,2.320000,1,0.556776,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466548,270,3,2.440000,2,0.506623,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466549,294,3,2.208333,2,0.414851,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466550,319,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466551,343,3,2.166667,2,0.380693,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466552,368,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466553,392,3,2.125000,1,0.612372,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574466554,417,3,2.120000,1,0.439697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466555,442,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466556,466,3,1.958333,1,0.358641,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466557,491,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466558,516,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466559,540,3,1.791667,1,0.508977,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466560,565,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466561,590,2,1.840000,1,0.374166,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466562,614,8,2.166667,1,1.372610,2.000000,2.000000,6.750000,8.000000,8.000000,8.000000
1574466563,639,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466564,664,3,1.760000,1,0.663325,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466565,688,3,1.958333,1,0.550033,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466566,713,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466567,738,7,2.280000,1,1.208305,2.000000,3.000000,5.800000,7.000000,7.000000,7.000000
1574466568,762,3,2.000000,1,0.510754,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466569,787,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466570,812,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466571,836,3,1.958333,1,0.550033,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466572,861,2,1.800000,1,0.408248,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466573,886,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466574,910,3,1.875000,1,0.536697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466575,935,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466576,960,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466577,985,2,1.800000,1,0.408248,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466578,1009,3,1.958333,1,0.624094,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466579,1034,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466580,1059,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466581,1084,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466582,1108,3,1.500000,1,0.589768,1.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466583,1133,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466584,1158,2,1.800000,1,0.408248,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466585,1183,4,1.960000,1,0.734847,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574466586,1207,4,1.750000,1,0.737210,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574466587,1232,4,2.320000,1,0.627163,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466588,1257,3,1.880000,1,0.725718,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466589,1282,3,1.960000,1,0.538516,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466590,1306,2,1.708333,1,0.464306,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466591,1331,3,2.160000,1,0.472582,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466592,1356,5,1.960000,1,0.934523,2.000000,2.000000,4.700000,5.000000,5.000000,5.000000
1574466593,1381,3,1.875000,1,0.536697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466594,1405,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466595,1430,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466596,1455,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466597,1479,3,2.083333,1,0.583592,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466598,1504,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466599,1529,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466600,1554,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466601,1578,3,1.750000,1,0.531610,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466602,1603,3,2.000000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466603,1628,3,2.000000,1,0.288675,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466604,1653,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466605,1677,3,2.083333,1,0.717282,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466606,1702,3,2.400000,2,0.500000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466607,1727,4,2.640000,1,0.637704,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466608,1752,4,2.920000,2,0.759386,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574466609,1776,6,2.458333,2,0.931533,2.000000,3.000000,5.500000,6.000000,6.000000,6.000000
1574466610,1801,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466611,1826,3,2.440000,2,0.506623,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466612,1851,3,2.000000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466613,1875,9,2.208333,1,1.503016,2.000000,2.000000,7.500000,9.000000,9.000000,9.000000
1574466614,1900,3,2.320000,1,0.627163,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466615,1925,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466616,1950,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466617,1974,2,1.750000,1,0.442326,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466618,1999,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466619,2024,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466620,2048,3,1.708333,1,0.550033,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466621,2073,11,2.920000,2,1.777639,3.000000,3.000000,8.900000,11.000000,11.000000,11.000000
1574466622,2098,8,3.160000,1,1.624808,3.000000,4.000000,7.700000,8.000000,8.000000,8.000000
1574466623,2123,5,2.280000,1,1.021437,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574466624,2147,4,2.125000,1,0.899879,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466625,2172,5,2.720000,1,0.936305,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574466626,2197,3,2.280000,1,0.613732,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466627,2222,6,2.880000,1,1.053565,3.000000,3.000000,5.700000,6.000000,6.000000,6.000000
1574466628,2246,3,2.583333,1,0.583592,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466629,2271,4,2.280000,1,0.737111,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466630,2296,4,2.000000,1,0.866025,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574466631,2321,10,2.320000,1,1.725302,2.000000,2.500000,7.900000,10.000000,10.000000,10.000000
1574466632,2345,3,1.583333,1,0.583592,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466633,2370,5,2.640000,1,1.350309,2.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574466634,2395,3,1.880000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466635,2420,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466636,2444,2,1.708333,1,0.464306,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466637,2469,5,2.760000,1,1.164760,2.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574466638,2494,6,4.280000,2,1.137248,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574466639,2518,4,2.791667,1,0.779028,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466640,2543,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466641,2568,6,2.120000,1,1.013246,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574466642,2593,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466643,2617,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466644,2642,3,1.720000,1,0.737111,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466645,2667,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466646,2692,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466647,2716,4,1.958333,1,0.690253,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574466648,2741,5,3.280000,1,0.936305,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574466649,2766,4,2.520000,1,0.714143,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466650,2791,4,3.040000,2,0.611010,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466651,2815,3,1.750000,1,0.607919,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466652,2840,3,1.800000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466653,2865,6,2.000000,1,0.912871,2.000000,2.000000,4.800000,6.000000,6.000000,6.000000
1574466654,2890,3,2.120000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466655,2914,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466656,2939,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466657,2964,3,1.920000,1,0.640312,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466658,2989,4,2.720000,2,0.737111,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466659,3013,3,1.916667,1,0.503610,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466660,3038,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466661,3063,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466662,3088,8,2.560000,2,1.227464,2.000000,3.000000,6.500000,8.000000,8.000000,8.000000
1574466663,3112,3,2.000000,1,0.294884,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466664,3137,3,2.240000,1,0.522813,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466665,3162,3,2.480000,2,0.509902,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466666,3187,3,2.000000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466667,3211,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466668,3236,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466669,3261,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466670,3286,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466671,3310,3,2.416667,1,0.583592,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466672,3335,3,1.760000,1,0.663325,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466673,3360,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466674,3385,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466675,3409,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466676,3434,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466677,3459,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466678,3484,4,2.120000,1,0.927362,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466679,3508,3,2.000000,1,0.589768,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466680,3533,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466681,3558,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466682,3583,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466683,3607,3,2.041667,1,0.464306,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466684,3632,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466685,3657,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466686,3682,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466687,3706,3,2.000000,1,0.722315,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574466688,3731,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466689,3756,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466690,3781,3,2.120000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466691,3805,3,2.083333,1,0.583592,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466692,3830,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466693,3855,4,2.600000,1,0.707107,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466694,3880,5,2.880000,2,0.927362,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574466695,3904,6,4.458333,4,0.588230,4.000000,5.000000,5.750000,6.000000,6.000000,6.000000
1574466696,3929,5,3.240000,2,1.164760,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574466697,3954,6,1.800000,1,1.000000,2.000000,2.000000,4.800000,6.000000,6.000000,6.000000
1574466698,3979,9,3.080000,1,1.469694,3.000000,3.500000,7.500000,9.000000,9.000000,9.000000
1574466699,4003,3,1.958333,1,0.624094,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466700,4028,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466701,4053,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466702,4078,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466703,4102,3,1.541667,1,0.588230,1.500000,2.000000,2.750000,3.000000,3.000000,3.000000
1574466704,4127,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466705,4152,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466706,4177,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466707,4201,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466708,4226,3,1.800000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466709,4251,4,2.200000,1,0.645497,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574466710,4276,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466711,4300,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466712,4325,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466713,4350,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466714,4375,3,2.520000,1,0.585947,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466715,4399,3,1.791667,1,0.658005,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466716,4424,4,3.080000,2,0.759386,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574466717,4449,4,2.960000,2,0.840635,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574466718,4474,4,2.920000,1,0.702377,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466719,4498,3,2.416667,1,0.717282,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466720,4523,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466721,4548,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466722,4573,4,3.040000,1,0.734847,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574466723,4597,4,2.666667,1,0.761387,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466724,4622,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466725,4647,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466726,4672,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466727,4696,4,1.625000,1,0.769670,1.500000,2.000000,3.750000,4.000000,4.000000,4.000000
1574466728,4721,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466729,4746,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466730,4771,4,2.120000,1,0.927362,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466731,4795,5,2.416667,1,0.928611,2.500000,3.000000,4.500000,5.000000,5.000000,5.000000
1574466732,4820,4,2.560000,1,0.650641,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466733,4845,7,2.520000,2,1.045626,2.000000,3.000000,5.800000,7.000000,7.000000,7.000000
1574466734,4870,3,2.080000,1,0.400000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466735,4894,3,2.458333,2,0.508977,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466736,4919,3,2.160000,1,0.472582,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466737,4944,6,3.680000,2,1.281926,3.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574466738,4969,5,3.880000,2,0.927362,4.000000,4.500000,5.000000,5.000000,5.000000,5.000000
1574466739,4994,6,4.240000,2,0.969536,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574466740,5018,5,3.416667,2,0.829702,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574466741,5043,5,3.280000,2,0.842615,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574466742,5068,7,3.040000,1,1.306395,3.000000,4.000000,6.400000,7.000000,7.000000,7.000000
1574466743,5093,4,2.040000,1,0.734847,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574466744,5117,4,2.291667,1,0.690253,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574466745,5142,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466746,5167,3,1.880000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466747,5192,3,2.120000,1,0.439697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466748,5216,5,1.791667,1,0.883627,2.000000,2.000000,4.500000,5.000000,5.000000,5.000000
1574466749,5241,4,2.520000,1,0.822598,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466750,5266,3,2.240000,2,0.435890,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574466751,5291,3,2.520000,2,0.509902,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466752,5315,4,2.583333,1,0.653863,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574466753,5340,3,2.200000,1,0.500000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574466754,5365,4,2.440000,1,0.650641,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466755,5390,3,2.080000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466756,5414,3,2.291667,1,0.550033,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466757,5439,3,2.440000,1,0.583095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466758,5464,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466759,5489,3,2.080000,1,0.640312,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574466760,5513,3,2.000000,1,0.510754,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466761,5538,4,2.400000,1,0.763763,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466762,5563,7,4.120000,2,1.092398,4.000000,5.000000,6.700000,7.000000,7.000000,7.000000
1574466763,5588,4,2.560000,2,0.650641,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466764,5613,4,2.600000,1,0.866025,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466765,5637,9,5.416667,2,1.691839,6.000000,6.000000,8.750000,9.000000,9.000000,9.000000
1574466766,5662,8,4.000000,2,1.154701,4.000000,4.000000,7.400000,8.000000,8.000000,8.000000
1574466767,5687,4,2.000000,1,0.912871,2.000000,2.500000,4.000000,4.000000,4.000000,4.000000
1574466768,5712,3,1.560000,1,0.583095,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466769,5736,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466770,5761,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466771,5786,3,2.040000,1,0.538516,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466772,5811,4,2.880000,2,0.725718,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466773,5835,4,2.666667,1,1.007220,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574466774,5860,3,1.680000,1,0.690411,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466775,5885,4,2.360000,2,0.568624,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466776,5910,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466777,5935,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466778,5959,4,2.880000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466779,5984,4,2.360000,1,0.757188,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574466780,6009,4,2.880000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574466781,6033,9,4.125000,3,1.261900,4.000000,4.750000,8.000000,9.000000,9.000000,9.000000
1574466782,6058,5,2.440000,2,0.768115,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574466783,6083,6,2.120000,1,1.092398,2.000000,3.000000,5.100000,6.000000,6.000000,6.000000
1574466784,6108,3,2.240000,1,0.663325,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574466785,6133,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466786,6157,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574466787,6182,3,1.920000,1,0.759386,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574466788,6207,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574466789,6232,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466790,6256,3,1.625000,1,0.646899,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574466791,6281,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
