t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574467090,6655,4,2.520000,1,0.653197,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467091,6680,3,2.040000,1,0.675771,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467092,6705,4,1.680000,1,0.690411,2.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574467093,6729,2,1.708333,1,0.464306,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467094,6754,3,1.720000,1,0.678233,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467095,6779,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467096,6804,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467097,6828,2,1.375000,1,0.494535,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467098,6853,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467099,6878,3,2.080000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467100,6903,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467101,6927,3,2.208333,1,0.658005,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467102,6952,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467103,6977,3,2.360000,2,0.489898,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467104,7002,3,2.600000,2,0.500000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467105,7027,3,2.080000,1,0.759386,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467106,7051,3,2.041667,1,0.690253,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574467107,7076,4,2.600000,1,0.645497,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467108,7101,4,2.440000,1,0.711805,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467109,7126,4,2.320000,2,0.627163,2.000000,2.500000,4.000000,4.000000,4.000000,4.000000
1574467110,7150,4,3.041667,2,0.750604,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467111,7175,3,2.080000,1,0.640312,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467112,7200,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467113,7225,4,2.640000,1,0.637704,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467114,7249,5,3.791667,2,0.779028,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467115,7274,6,4.800000,4,0.500000,5.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574467116,7299,6,4.800000,4,0.500000,5.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574467117,7324,13,5.520000,4,1.710750,5.000000,6.000000,10.900000,13.000000,13.000000,13.000000
1574467118,7348,6,5.041667,4,0.464306,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467119,7373,11,5.240000,4,1.267544,5.000000,5.000000,9.500000,11.000000,11.000000,11.000000
1574467120,7398,5,3.760000,3,0.663325,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467121,7423,9,3.440000,2,1.445683,3.000000,4.000000,7.800000,9.000000,9.000000,9.000000
1574467122,7447,3,2.458333,2,0.508977,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467123,7472,4,3.120000,2,0.665833,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467124,7497,5,3.640000,2,0.637704,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467125,7522,4,2.680000,1,0.852447,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467126,7546,4,2.833333,2,0.637022,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467127,7571,6,2.040000,1,1.019804,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574467128,7596,3,2.040000,1,0.675771,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467129,7621,5,3.800000,2,0.912871,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467130,7646,7,4.160000,3,1.027943,4.000000,5.000000,6.400000,7.000000,7.000000,7.000000
1574467131,7670,4,2.458333,1,0.658005,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467132,7695,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467133,7720,4,2.920000,1,0.640312,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467134,7745,4,2.720000,2,0.737111,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467135,7769,5,2.500000,2,0.780189,2.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574467136,7794,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467137,7819,3,2.200000,1,0.500000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467138,7844,5,2.840000,2,0.687992,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467139,7868,4,2.708333,2,0.550033,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467140,7893,4,3.120000,2,0.725718,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467141,7918,4,2.680000,2,0.690411,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467142,7943,4,2.920000,1,0.953939,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467143,7967,4,2.791667,2,0.779028,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467144,7992,4,2.600000,2,0.577350,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467145,8017,3,2.320000,1,0.556776,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467146,8042,4,2.120000,1,0.600000,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574467147,8066,3,2.250000,1,0.531610,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467148,8091,3,1.920000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467149,8116,3,1.880000,1,0.781025,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467150,8141,4,2.480000,2,0.714143,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467151,8165,3,1.916667,1,0.717282,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467152,8190,4,3.280000,2,0.678233,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467153,8215,6,4.080000,3,0.759386,4.000000,4.500000,5.700000,6.000000,6.000000,6.000000
1574467154,8240,5,3.880000,3,0.525991,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467155,8264,4,3.041667,2,0.750604,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467156,8289,5,3.960000,2,0.675771,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467157,8314,6,4.080000,3,0.702377,4.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574467158,8339,4,2.920000,2,0.702377,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467159,8363,2,1.958333,1,0.204124,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467160,8388,3,2.120000,1,0.600000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467161,8413,4,2.560000,1,0.869866,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467162,8438,4,2.280000,1,0.613732,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467163,8463,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467164,8487,5,2.375000,1,0.824226,2.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574467165,8512,3,2.720000,2,0.458258,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467166,8537,4,2.600000,2,0.577350,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467167,8562,3,1.760000,1,0.723418,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467168,8586,3,2.375000,1,0.646899,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467169,8611,3,2.280000,1,0.613732,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467170,8636,4,2.520000,1,0.770281,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467171,8661,5,3.520000,2,0.714143,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467172,8685,4,3.416667,3,0.503610,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467173,8710,4,3.160000,2,0.800000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467174,8735,3,1.880000,1,0.725718,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467175,8760,4,2.720000,2,0.678233,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467176,8785,4,2.480000,2,0.585947,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467177,8809,3,2.166667,2,0.380693,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467178,8834,5,2.920000,2,0.862168,3.000000,3.000000,5.000000,5.000000,5.000000,5.000000
1574467179,8859,5,3.440000,2,0.820569,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467180,8884,3,2.200000,1,0.500000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467181,8908,3,2.166667,1,0.637022,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467182,8933,5,3.400000,1,1.000000,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467183,8958,4,3.280000,2,0.613732,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467184,8983,4,2.960000,2,0.454606,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467185,9007,4,3.250000,2,0.531610,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467186,9032,5,3.840000,3,0.472582,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467187,9057,4,3.280000,2,0.678233,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467188,9082,7,3.360000,1,1.186030,4.000000,4.000000,6.100000,7.000000,7.000000,7.000000
1574467189,9106,6,4.083333,1,1.212854,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467190,9131,5,3.360000,2,0.860233,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467191,9156,4,3.560000,2,0.583095,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467192,9181,4,3.640000,3,0.489898,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467193,9205,4,3.166667,2,0.637022,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467194,9230,5,3.360000,2,0.907377,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467195,9255,4,2.920000,1,0.862168,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467196,9280,4,2.760000,2,0.723418,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467197,9304,3,2.000000,1,0.589768,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467198,9329,4,2.720000,2,0.541603,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467199,9354,4,2.800000,2,0.645497,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467200,9379,5,3.520000,1,0.822598,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467201,9403,4,2.875000,2,0.612372,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467202,9428,3,2.160000,1,0.624500,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467203,9453,4,2.400000,1,0.645497,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467204,9478,4,2.520000,1,0.653197,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467205,9502,3,2.166667,1,0.481543,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467206,9527,3,2.520000,2,0.509902,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467207,9552,3,2.800000,2,0.408248,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467208,9577,4,2.560000,1,0.960902,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467209,9601,2,1.375000,1,0.494535,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467210,9626,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467211,9651,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467212,9676,2,1.800000,1,0.408248,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467213,9700,3,2.458333,2,0.508977,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467214,9725,4,3.160000,2,0.553775,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467215,9750,5,2.640000,2,0.757188,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467216,9775,4,2.640000,2,0.700000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467217,9800,5,3.480000,2,0.653197,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467218,9824,4,3.291667,2,0.690253,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467219,9849,6,3.400000,2,1.154701,3.000000,4.000000,6.000000,6.000000,6.000000,6.000000
1574467220,9874,7,5.880000,5,0.439697,6.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574467221,9899,11,5.840000,5,1.178983,6.000000,6.000000,9.500000,11.000000,11.000000,11.000000
1574467222,9923,6,5.041667,4,0.624094,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467223,9948,8,4.600000,4,0.866025,4.000000,5.000000,7.100000,8.000000,8.000000,8.000000
1574467224,9973,5,4.400000,4,0.500000,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467225,9998,5,3.800000,3,0.645497,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467226,10022,4,2.833333,2,0.637022,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467227,10047,5,3.560000,3,0.650641,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467228,10072,3,1.880000,1,0.665833,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467229,10097,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467230,10122,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467231,10146,3,2.000000,1,0.589768,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467232,10171,7,2.600000,2,1.118034,2.000000,3.000000,6.100000,7.000000,7.000000,7.000000
1574467233,10196,4,2.960000,2,0.675771,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467234,10221,4,3.040000,2,0.675771,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574467235,10245,4,3.083333,2,0.503610,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467236,10270,5,4.040000,3,0.454606,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467237,10295,4,3.280000,2,0.678233,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467238,10319,4,3.375000,2,0.575779,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467239,10344,4,3.320000,2,0.748331,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467240,10369,4,2.200000,1,0.707107,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467241,10394,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467242,10418,3,2.166667,1,0.564660,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574467243,10443,4,2.840000,1,0.687992,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467244,10468,4,3.280000,3,0.458258,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467245,10493,4,3.120000,2,0.665833,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467246,10517,4,3.500000,3,0.510754,3.500000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467247,10542,5,2.720000,2,0.842615,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574467248,10567,4,2.480000,1,0.714143,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467249,10592,4,2.800000,2,0.645497,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467250,10617,4,2.600000,1,0.816497,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467251,10641,5,2.916667,2,0.880547,3.000000,3.000000,5.000000,5.000000,5.000000,5.000000
1574467252,10666,3,2.120000,1,0.665833,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467253,10691,5,3.080000,1,1.077033,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467254,10716,7,5.520000,4,0.714143,6.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574467255,10740,7,5.625000,3,1.055524,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574467256,10765,6,4.000000,2,1.118034,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467257,10790,4,2.840000,2,0.553775,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467258,10815,4,2.640000,1,0.907377,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467259,10840,4,2.560000,2,0.583095,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467260,10864,3,1.750000,1,0.531610,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574467261,10889,3,1.480000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467262,10914,2,1.160000,1,0.374166,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000
1574467263,10939,3,1.920000,1,0.702377,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467264,10963,5,3.041667,2,0.806450,3.000000,3.750000,4.750000,5.000000,5.000000,5.000000
1574467265,10988,5,2.360000,1,0.907377,2.000000,3.000000,4.400000,5.000000,5.000000,5.000000
1574467266,11013,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467267,11038,3,1.440000,1,0.583095,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467268,11063,4,1.520000,1,0.714143,1.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574467269,11087,4,2.333333,1,0.637022,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574467270,11112,2,1.240000,1,0.435890,1.000000,1.500000,2.000000,2.000000,2.000000,2.000000
1574467271,11137,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467272,11162,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467273,11186,2,1.583333,1,0.503610,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467274,11211,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467275,11236,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467276,11261,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467277,11286,3,2.080000,1,0.640312,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467278,11310,3,2.583333,2,0.503610,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467279,11335,3,2.240000,1,0.522813,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467280,11360,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467281,11385,3,2.120000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467282,11409,2,1.541667,1,0.508977,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467283,11434,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467284,11459,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467285,11484,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467286,11509,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467287,11533,2,1.416667,1,0.503610,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467288,11558,4,2.000000,1,0.912871,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574467289,11583,4,2.440000,1,0.820569,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467290,11608,4,2.360000,1,0.637704,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467291,11632,3,1.833333,1,0.481543,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574467292,11657,10,2.080000,1,1.754043,2.000000,2.000000,7.900000,10.000000,10.000000,10.000000
1574467293,11682,3,1.880000,1,0.525991,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467294,11707,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467295,11731,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467296,11756,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467297,11781,3,1.680000,1,0.690411,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467298,11806,3,2.400000,1,0.577350,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467299,11831,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467300,11855,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467301,11880,3,1.840000,1,0.553775,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467302,11905,4,2.160000,1,0.624500,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574467303,11930,7,4.600000,2,1.190238,5.000000,5.500000,6.700000,7.000000,7.000000,7.000000
1574467304,11954,5,2.916667,1,0.974308,3.000000,4.000000,4.750000,5.000000,5.000000,5.000000
1574467305,11979,4,2.760000,1,0.830662,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467306,12004,5,3.320000,2,0.852447,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574467307,12029,5,4.280000,3,0.613732,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574467308,12053,4,2.791667,1,0.977093,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467309,12078,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467310,12103,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467311,12128,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467312,12152,3,1.416667,1,0.583592,1.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574467313,12177,3,1.360000,1,0.637704,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467314,12202,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467315,12227,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467316,12252,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467317,12276,7,2.875000,1,1.153916,3.000000,3.000000,6.250000,7.000000,7.000000,7.000000
1574467318,12301,3,2.080000,1,0.640312,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467319,12326,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467320,12350,3,1.916667,1,0.503610,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467321,12375,16,3.800000,2,2.598076,3.000000,4.000000,12.400000,16.000000,16.000000,16.000000
1574467322,12400,4,2.440000,1,0.711805,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574467323,12425,6,4.040000,2,1.398809,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467324,12450,6,4.080000,2,1.255654,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574467325,12474,3,2.500000,2,0.510754,2.500000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467326,12499,6,2.080000,1,0.953939,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574467327,12524,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467328,12549,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467329,12574,3,1.520000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467330,12598,6,2.458333,1,0.931533,2.000000,3.000000,5.250000,6.000000,6.000000,6.000000
1574467331,12623,3,2.240000,2,0.435890,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574467332,12648,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574467333,12673,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467334,12697,3,1.875000,1,0.612372,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467335,12722,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574467336,12747,4,1.920000,1,0.953939,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467337,12772,4,2.640000,1,0.637704,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467338,12797,4,1.880000,1,0.881287,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574467339,12821,15,2.541667,1,2.718362,2.000000,2.000000,12.000000,15.000000,15.000000,15.000000
1574467340,12846,5,2.080000,1,0.996661,2.000000,3.000000,4.400000,5.000000,5.000000,5.000000
1574467341,12871,5,3.720000,2,0.791623,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467342,12896,4,3.240000,2,0.522813,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467343,12920,4,3.208333,2,0.508977,3.000000,3.750000,4.000000,4.000000,4.000000,4.000000
1574467344,12945,7,4.040000,3,0.978093,4.000000,5.000000,6.400000,7.000000,7.000000,7.000000
1574467345,12970,7,5.520000,4,0.653197,6.000000,6.000000,6.700000,7.000000,7.000000,7.000000
1574467346,12995,7,6.320000,5,0.748331,6.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574467347,13020,7,4.640000,3,1.113553,5.000000,5.500000,6.700000,7.000000,7.000000,7.000000
1574467348,13044,6,5.083333,3,0.880547,5.000000,6.000000,6.000000,6.000000,6.000000,6.000000
1574467349,13069,9,4.600000,3,1.190238,4.000000,5.000000,8.100000,9.000000,9.000000,9.000000
1574467350,13094,5,3.680000,3,0.627163,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574467351,13119,9,3.440000,3,1.227464,3.000000,3.500000,7.500000,9.000000,9.000000,9.000000
1574467352,13143,4,3.125000,2,0.740887,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574467353,13168,4,2.760000,2,0.522813,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574467354,13193,3,2.400000,2,0.500000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574467355,13218,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574467356,13243,6,2.560000,2,0.869866,2.000000,3.000000,5.100000,6.000000,6.000000,6.000000
1574467357,13267,3,2.541667,2,0.508977,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
