t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574465285,13142,3,2.160000,2,0.374166,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465286,13167,4,2.680000,2,0.556776,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465287,13191,4,2.583333,2,0.583592,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465288,13216,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465289,13241,12,2.080000,1,2.119748,2.000000,2.000000,9.000000,12.000000,12.000000,12.000000
1574465290,13266,5,3.160000,1,1.143095,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465291,13290,14,2.958333,2,2.422345,2.000000,3.000000,11.500000,14.000000,14.000000,14.000000
1574465292,13315,3,1.840000,1,0.687992,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465293,13340,13,2.120000,1,2.333095,2.000000,2.000000,10.000000,13.000000,13.000000,13.000000
1574465294,13365,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465295,13389,9,2.083333,1,1.529895,2.000000,2.000000,7.250000,9.000000,9.000000,9.000000
1574465296,13414,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465297,13439,3,1.920000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465298,13464,5,2.600000,1,1.000000,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574465299,13488,4,2.916667,2,0.583592,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465300,13513,9,4.200000,2,1.414214,4.000000,5.000000,8.100000,9.000000,9.000000,9.000000
1574465301,13538,5,3.560000,3,0.650641,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465302,13563,6,2.520000,1,0.962635,2.000000,3.000000,5.400000,6.000000,6.000000,6.000000
1574465303,13587,3,2.000000,1,0.417029,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465304,13612,13,2.240000,1,2.278157,2.000000,2.000000,9.700000,13.000000,13.000000,13.000000
1574465305,13637,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465306,13662,4,2.280000,1,0.678233,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465307,13686,10,2.583333,1,1.767254,2.500000,3.000000,8.250000,10.000000,10.000000,10.000000
1574465308,13711,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465309,13736,8,2.560000,2,1.227464,2.000000,3.000000,6.500000,8.000000,8.000000,8.000000
1574465310,13761,3,2.120000,2,0.331662,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465311,13785,13,2.416667,1,2.301543,2.000000,2.000000,10.500000,13.000000,13.000000,13.000000
1574465312,13810,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465313,13835,4,2.640000,1,0.757188,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465314,13860,15,3.120000,2,2.538372,3.000000,3.000000,11.700000,15.000000,15.000000,15.000000
1574465315,13884,3,2.250000,1,0.607919,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465316,13909,3,2.280000,1,0.541603,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465317,13934,4,2.640000,2,0.568624,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465318,13959,4,3.040000,2,0.454606,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465319,13983,4,2.833333,2,0.564660,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465320,14008,4,3.320000,3,0.476095,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465321,14033,4,3.080000,2,0.571548,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465322,14058,4,3.040000,2,0.611010,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465323,14083,4,3.000000,2,0.500000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465324,14107,4,2.375000,1,0.824226,2.500000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465325,14132,5,2.880000,2,0.927362,3.000000,3.000000,5.000000,5.000000,5.000000,5.000000
1574465326,14157,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465327,14182,9,2.040000,1,1.540563,2.000000,2.000000,7.200000,9.000000,9.000000,9.000000
1574465328,14206,3,1.625000,1,0.575779,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574465329,14231,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465330,14256,8,2.760000,2,1.234234,3.000000,3.000000,6.800000,8.000000,8.000000,8.000000
1574465331,14281,3,2.280000,1,0.613732,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465332,14305,13,2.916667,2,2.205067,2.500000,3.000000,10.500000,13.000000,13.000000,13.000000
1574465333,14330,3,2.640000,2,0.489898,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465334,14355,8,2.760000,2,1.200000,3.000000,3.000000,6.500000,8.000000,8.000000,8.000000
1574465335,14380,3,2.400000,2,0.500000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465336,14404,3,2.375000,2,0.494535,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465337,14429,10,2.840000,2,1.572683,3.000000,3.000000,7.900000,10.000000,10.000000,10.000000
1574465338,14454,3,2.520000,2,0.509902,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465339,14479,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465340,14503,3,1.875000,1,0.612372,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465341,14528,9,2.880000,1,1.508863,3.000000,3.000000,7.800000,9.000000,9.000000,9.000000
1574465342,14553,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465343,14578,5,2.880000,2,0.781025,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574465344,14602,13,2.291667,1,2.330873,2.000000,2.000000,10.500000,13.000000,13.000000,13.000000
1574465345,14627,4,3.000000,1,0.707107,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465346,14652,3,2.160000,1,0.687992,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465347,14677,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465348,14702,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465349,14726,3,1.791667,1,0.658005,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465350,14751,3,2.000000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465351,14776,12,2.560000,1,2.042874,2.000000,3.000000,9.300000,12.000000,12.000000,12.000000
1574465352,14801,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465353,14825,12,2.416667,1,2.083406,2.000000,2.000000,9.750000,12.000000,12.000000,12.000000
1574465354,14850,4,2.320000,1,0.627163,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465355,14875,12,3.880000,2,1.943365,3.000000,4.000000,10.200000,12.000000,12.000000,12.000000
1574465356,14900,5,3.640000,2,0.757188,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465357,14924,4,2.875000,1,0.740887,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465358,14949,4,2.760000,2,0.663325,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465359,14974,7,3.920000,3,0.862168,4.000000,4.000000,6.400000,7.000000,7.000000,7.000000
1574465360,14999,25,3.280000,2,4.559971,2.000000,3.000000,18.700000,25.000000,25.000000,25.000000
1574465361,15023,3,2.250000,1,0.607919,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465362,15048,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465363,15073,6,1.880000,1,1.092398,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574465364,15098,4,2.560000,1,1.083205,2.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465365,15123,9,3.360000,2,1.287116,3.000000,3.500000,7.500000,9.000000,9.000000,9.000000
1574465366,15147,4,3.375000,2,0.575779,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465367,15172,29,2.760000,1,5.486954,2.000000,2.000000,20.900000,29.000000,29.000000,29.000000
1574465368,15197,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465369,15222,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574465370,15246,28,3.166667,1,5.305179,2.000000,2.000000,21.750000,28.000000,28.000000,28.000000
1574465371,15271,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465372,15296,3,2.080000,1,0.400000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465373,15321,5,2.240000,1,0.969536,2.000000,2.500000,4.700000,5.000000,5.000000,5.000000
1574465374,15345,7,3.708333,1,1.517411,4.000000,5.000000,6.750000,7.000000,7.000000,7.000000
1574465375,15370,6,3.640000,2,1.113553,4.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574465376,15395,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465377,15420,3,2.320000,1,0.627163,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465378,15444,3,2.666667,2,0.481543,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465379,15469,7,3.240000,2,0.925563,3.000000,3.000000,6.100000,7.000000,7.000000,7.000000
1574465380,15494,4,3.200000,2,0.500000,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574465381,15519,4,2.640000,2,0.568624,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465382,15543,4,2.541667,1,0.883627,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465383,15568,4,2.760000,1,0.597216,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465384,15593,18,3.040000,2,3.155419,2.000000,3.000000,13.500000,18.000000,18.000000,18.000000
1574465385,15618,4,2.800000,2,0.500000,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465386,15642,3,2.625000,2,0.494535,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465387,15667,6,3.480000,2,1.122497,3.000000,4.500000,5.700000,6.000000,6.000000,6.000000
1574465388,15692,4,2.640000,2,0.637704,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465389,15717,8,2.440000,2,1.227464,2.000000,2.500000,6.500000,8.000000,8.000000,8.000000
1574465390,15741,5,3.083333,2,0.775532,3.000000,3.750000,4.750000,5.000000,5.000000,5.000000
1574465391,15766,20,3.080000,1,3.593049,2.000000,3.000000,15.200000,20.000000,20.000000,20.000000
1574465392,15791,4,2.880000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465393,15816,3,2.640000,2,0.489898,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465394,15840,10,2.750000,2,1.621862,2.000000,3.000000,8.250000,10.000000,10.000000,10.000000
1574465395,15865,4,2.400000,1,0.707107,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465396,15890,3,1.640000,1,0.568624,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465397,15915,5,1.800000,1,0.816497,2.000000,2.000000,4.100000,5.000000,5.000000,5.000000
1574465398,15940,4,2.000000,1,0.645497,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574465399,15964,3,2.416667,1,0.583592,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465400,15989,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465401,16014,4,2.880000,1,0.600000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465402,16039,4,3.040000,2,0.611010,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465403,16063,3,2.208333,1,0.588230,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465404,16088,4,2.240000,1,0.778888,2.000000,2.000000,4.000000,4.000000,4.000000,4.000000
1574465405,16113,4,3.200000,2,0.707107,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465406,16138,34,4.200000,2,6.244998,3.000000,3.500000,25.000000,34.000000,34.000000,34.000000
1574465407,16162,4,3.416667,2,0.583592,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465408,16187,3,2.200000,1,0.500000,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574465409,16212,4,2.720000,2,0.613732,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465410,16237,5,3.200000,2,0.763763,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465411,16261,4,3.250000,3,0.442326,3.000000,3.750000,4.000000,4.000000,4.000000,4.000000
1574465412,16286,3,2.760000,2,0.435890,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465413,16311,29,3.760000,1,5.285830,3.000000,3.000000,21.200000,29.000000,29.000000,29.000000
1574465414,16336,4,3.040000,2,0.538516,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465415,16360,6,3.833333,2,1.239448,3.500000,4.750000,6.000000,6.000000,6.000000,6.000000
1574465416,16385,6,5.160000,4,0.472582,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465417,16410,5,4.360000,4,0.489898,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574465418,16435,4,3.120000,2,0.725718,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465419,16459,3,2.541667,1,0.588230,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465420,16484,21,3.560000,2,3.663787,3.000000,3.000000,15.900000,21.000000,21.000000,21.000000
1574465421,16509,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465422,16534,4,2.640000,1,0.700000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465423,16558,8,3.375000,2,1.312565,3.000000,3.750000,7.250000,8.000000,8.000000,8.000000
1574465424,16583,3,2.240000,1,0.522813,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465425,16608,7,2.160000,1,1.143095,2.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574465426,16633,6,3.360000,2,1.186030,3.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574465427,16657,5,3.166667,2,0.868115,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465428,16682,5,3.760000,3,0.723418,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465429,16707,5,3.880000,3,0.600000,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465430,16732,27,4.520000,3,4.726874,4.000000,4.000000,20.400000,27.000000,27.000000,27.000000
1574465431,16756,7,4.041667,2,1.160179,4.000000,5.000000,6.750000,7.000000,7.000000,7.000000
1574465432,16781,8,6.120000,5,0.832666,6.000000,7.000000,7.700000,8.000000,8.000000,8.000000
1574465433,16806,7,6.760000,6,0.435890,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574465434,16831,7,6.600000,5,0.577350,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000
1574465435,16855,19,5.791667,4,2.888947,5.000000,6.000000,15.750000,19.000000,19.000000,19.000000
1574465436,16880,5,3.840000,2,0.746101,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465437,16905,6,3.800000,2,1.040833,4.000000,4.500000,6.000000,6.000000,6.000000,6.000000
1574465438,16930,11,4.880000,4,1.363818,5.000000,5.000000,9.200000,11.000000,11.000000,11.000000
1574465439,16955,5,4.440000,2,0.711805,5.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574465440,16979,16,3.458333,2,2.765929,3.000000,3.750000,13.000000,16.000000,16.000000,16.000000
1574465441,17004,4,2.720000,2,0.613732,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465442,17029,6,3.480000,2,1.262273,3.000000,4.000000,6.000000,6.000000,6.000000,6.000000
1574465443,17054,6,4.160000,3,0.624500,4.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574465444,17078,5,3.833333,3,0.637022,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465445,17103,12,3.680000,2,1.994158,3.000000,4.000000,9.900000,12.000000,12.000000,12.000000
1574465446,17128,5,3.440000,2,0.768115,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465447,17153,12,2.920000,2,1.956187,3.000000,3.000000,9.300000,12.000000,12.000000,12.000000
1574465448,17177,4,2.333333,1,0.701964,2.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465449,17202,4,2.480000,1,0.770281,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465450,17227,6,3.120000,2,0.881287,3.000000,3.500000,5.400000,6.000000,6.000000,6.000000
1574465451,17252,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465452,17276,3,1.958333,1,0.464306,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465453,17301,3,2.480000,1,0.585947,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465454,17326,3,2.680000,2,0.476095,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465455,17351,31,3.880000,2,5.673917,3.000000,3.000000,22.900000,31.000000,31.000000,31.000000
1574465456,17375,5,3.416667,3,0.583592,3.000000,4.000000,4.750000,5.000000,5.000000,5.000000
1574465457,17400,25,3.800000,2,4.518481,3.000000,4.000000,19.000000,25.000000,25.000000,25.000000
1574465458,17425,4,2.360000,1,0.700000,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465459,17450,4,2.800000,2,0.577350,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465460,17474,24,4.000000,2,4.293575,3.000000,3.750000,19.000000,24.000000,24.000000,24.000000
1574465461,17499,4,3.520000,3,0.509902,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465462,17524,5,3.600000,3,0.577350,4.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465463,17549,4,3.040000,2,0.675771,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574465464,17573,5,3.208333,1,1.102533,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465465,17598,13,3.760000,3,1.984943,3.000000,4.000000,10.300000,13.000000,13.000000,13.000000
1574465466,17623,4,2.360000,1,0.637704,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465467,17647,3,2.041667,1,0.358641,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465468,17672,13,3.040000,1,2.244994,3.000000,3.000000,10.300000,13.000000,13.000000,13.000000
1574465469,17697,4,2.600000,1,0.707107,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465470,17722,20,3.320000,2,3.520417,3.000000,3.000000,15.200000,20.000000,20.000000,20.000000
1574465471,17747,3,2.360000,1,0.568624,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465472,17771,3,2.000000,1,0.589768,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465473,17796,12,2.160000,1,2.115026,2.000000,2.000000,9.300000,12.000000,12.000000,12.000000
1574465474,17821,4,2.640000,1,0.700000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465475,17846,23,3.040000,1,4.198015,2.000000,3.000000,17.000000,23.000000,23.000000,23.000000
1574465476,17870,5,2.625000,2,0.710939,3.000000,3.000000,4.500000,5.000000,5.000000,5.000000
1574465477,17895,3,2.840000,2,0.374166,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465478,17920,12,2.760000,1,2.046949,2.000000,3.000000,9.600000,12.000000,12.000000,12.000000
1574465479,17945,4,2.960000,1,0.734847,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465480,17969,14,4.000000,2,2.395648,3.000000,4.000000,12.000000,14.000000,14.000000,14.000000
1574465481,17994,6,3.880000,2,0.881287,4.000000,4.000000,5.700000,6.000000,6.000000,6.000000
1574465482,18019,5,3.760000,3,0.723418,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465483,18044,5,3.440000,3,0.583095,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465484,18069,3,2.840000,2,0.374166,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465485,18093,18,2.666667,1,3.292504,2.000000,2.000000,14.250000,18.000000,18.000000,18.000000
1574465486,18118,4,2.400000,1,0.912871,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465487,18143,4,3.120000,2,0.600000,3.000000,3.500000,4.000000,4.000000,4.000000,4.000000
1574465488,18167,23,5.166667,3,3.963603,4.000000,5.000000,19.000000,23.000000,23.000000,23.000000
1574465489,18192,9,7.840000,5,0.800000,8.000000,8.000000,9.000000,9.000000,9.000000,9.000000
1574465490,18217,18,5.600000,4,2.677063,5.000000,6.000000,14.400000,18.000000,18.000000,18.000000
1574465491,18242,5,2.480000,1,0.962635,2.000000,3.000000,5.000000,5.000000,5.000000,5.000000
1574465492,18267,3,2.360000,1,0.568624,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465493,18291,21,3.791667,2,3.753018,3.000000,4.000000,17.000000,21.000000,21.000000,21.000000
1574465494,18316,6,4.360000,3,0.810350,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465495,18341,11,5.400000,3,1.607275,6.000000,6.000000,9.800000,11.000000,11.000000,11.000000
1574465496,18366,5,3.440000,1,0.869866,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465497,18390,4,2.875000,2,0.797414,3.000000,3.750000,4.000000,4.000000,4.000000,4.000000
1574465498,18415,5,3.280000,2,0.678233,3.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574465499,18440,4,3.120000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465500,18465,4,3.120000,2,0.665833,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465501,18489,4,2.750000,2,0.607919,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465502,18514,11,6.600000,2,3.214550,7.000000,9.500000,11.000000,11.000000,11.000000,11.000000
1574465503,18539,31,9.560000,7,4.574203,9.000000,9.000000,25.000000,31.000000,31.000000,31.000000
1574465504,18564,10,7.920000,5,1.579029,8.000000,9.000000,10.000000,10.000000,10.000000,10.000000
1574465505,18588,5,3.291667,2,0.858673,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465506,18613,28,5.440000,2,4.805206,5.000000,5.000000,21.400000,28.000000,28.000000,28.000000
1574465507,18638,5,4.080000,3,0.640312,4.000000,4.500000,5.000000,5.000000,5.000000,5.000000
1574465508,18663,5,2.680000,1,0.852447,3.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574465509,18687,3,2.083333,1,0.503610,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465510,18712,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465511,18737,14,3.040000,1,2.440628,2.000000,3.000000,11.300000,14.000000,14.000000,14.000000
1574465512,18762,5,3.400000,2,0.707107,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465513,18786,4,3.208333,2,0.588230,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574465514,18811,10,2.400000,1,1.683251,2.000000,2.500000,7.900000,10.000000,10.000000,10.000000
1574465515,18836,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465516,18861,18,3.000000,1,3.175426,2.000000,3.000000,13.500000,18.000000,18.000000,18.000000
1574465517,18885,4,1.875000,1,0.612372,2.000000,2.000000,3.500000,4.000000,4.000000,4.000000
1574465518,18910,3,1.920000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465519,18935,12,2.240000,1,2.087263,2.000000,2.000000,9.300000,12.000000,12.000000,12.000000
1574465520,18960,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465521,18985,3,2.000000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465522,19009,3,1.875000,1,0.536697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465523,19034,3,2.120000,1,0.725718,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465524,19059,5,2.440000,2,0.711805,2.000000,3.000000,4.400000,5.000000,5.000000,5.000000
1574465525,19084,4,2.560000,2,0.583095,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465526,19108,4,2.666667,1,0.637022,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465527,19133,6,3.040000,2,0.978093,3.000000,3.000000,5.700000,6.000000,6.000000,6.000000
1574465528,19158,5,2.640000,1,1.036018,2.000000,3.500000,4.700000,5.000000,5.000000,5.000000
1574465529,19183,3,1.960000,1,0.538516,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465530,19207,6,2.750000,1,1.188715,3.000000,3.000000,5.500000,6.000000,6.000000,6.000000
1574465531,19232,6,4.880000,3,0.725718,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465532,19257,6,4.720000,4,0.541603,5.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574465533,19282,5,3.120000,1,0.881287,3.000000,4.000000,4.700000,5.000000,5.000000,5.000000
1574465534,19306,23,3.375000,1,4.261175,3.000000,3.000000,18.250000,23.000000,23.000000,23.000000
1574465535,19331,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574465536,19356,4,2.960000,2,0.675771,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465537,19381,6,2.800000,2,1.040833,2.000000,3.500000,5.400000,6.000000,6.000000,6.000000
1574465538,19405,4,2.625000,2,0.575779,3.000000,3.000000,3.750000,4.000000,4.000000,4.000000
1574465539,19430,4,2.880000,2,0.600000,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465540,19455,4,2.680000,1,0.627163,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465541,19480,3,2.320000,2,0.476095,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574465542,19504,3,2.041667,1,0.550033,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574465543,19529,4,2.080000,1,0.759386,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574465544,19554,4,2.480000,1,0.653197,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465545,19579,5,2.680000,1,1.144552,2.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574465546,19603,5,3.666667,3,0.761387,3.500000,4.000000,5.000000,5.000000,5.000000,5.000000
1574465547,19628,6,4.600000,3,0.763763,5.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574465548,19653,4,2.640000,2,0.637704,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465549,19678,4,2.360000,1,0.757188,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574465550,19702,5,3.041667,2,0.750604,3.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574465551,19727,4,2.800000,1,0.763763,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574465552,19752,4,2.800000,2,0.577350,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
