t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1574468149,6668,6,2.440000,1,1.325393,2.000000,3.000000,5.400000,6.000000,6.000000,6.000000
1574468150,6693,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468151,6718,3,2.160000,1,0.624500,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468152,6743,5,2.400000,1,0.912871,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574468153,6768,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468154,6792,2,1.333333,1,0.481543,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468155,6817,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468156,6842,3,1.960000,1,0.454606,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468157,6867,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468158,6892,8,2.080000,1,1.382027,2.000000,2.000000,6.500000,8.000000,8.000000,8.000000
1574468159,6917,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468160,6941,2,1.250000,0,0.531610,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468161,6966,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468162,6991,3,2.000000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468163,7016,4,1.680000,1,0.748331,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468164,7041,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468165,7066,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468166,7090,4,1.541667,1,0.779028,1.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574468167,7115,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468168,7140,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468169,7165,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468170,7190,2,1.600000,0,0.577350,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468171,7214,3,1.750000,1,0.531610,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468172,7239,3,1.800000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468173,7264,3,2.080000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468174,7289,4,1.920000,1,0.702377,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468175,7313,4,2.625000,1,0.875388,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468176,7338,3,2.200000,1,0.577350,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468177,7363,7,2.440000,1,1.083205,2.000000,3.000000,5.800000,7.000000,7.000000,7.000000
1574468178,7388,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468179,7413,8,2.520000,1,1.294862,2.000000,3.000000,6.800000,8.000000,8.000000,8.000000
1574468180,7438,4,2.880000,2,0.525991,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468181,7462,5,3.000000,2,0.780189,3.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574468182,7487,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468183,7512,3,1.920000,1,0.640312,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468184,7537,3,2.080000,1,0.702377,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468185,7562,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468186,7586,10,2.041667,1,1.781039,2.000000,2.000000,8.250000,10.000000,10.000000,10.000000
1574468187,7611,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468188,7636,3,2.400000,1,0.577350,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468189,7661,4,2.200000,1,0.645497,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468190,7686,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468191,7710,3,1.708333,1,0.624094,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468192,7735,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468193,7760,7,1.680000,1,1.249000,1.000000,2.000000,5.800000,7.000000,7.000000,7.000000
1574468194,7785,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468195,7810,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468196,7834,5,3.041667,2,0.690253,3.000000,3.000000,4.750000,5.000000,5.000000,5.000000
1574468197,7859,5,3.240000,2,0.723418,3.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574468198,7884,5,3.520000,2,0.871780,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468199,7909,10,3.400000,2,1.683251,3.000000,3.500000,8.500000,10.000000,10.000000,10.000000
1574468200,7934,4,2.920000,2,0.493288,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468201,7958,5,3.916667,3,0.653863,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468202,7983,7,6.000000,5,0.645497,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574468203,8008,8,4.320000,1,2.193171,4.000000,6.000000,7.700000,8.000000,8.000000,8.000000
1574468204,8033,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468205,8058,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468206,8083,5,2.040000,1,1.206924,2.000000,2.500000,5.000000,5.000000,5.000000,5.000000
1574468207,8107,3,1.500000,1,0.659380,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468208,8132,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468209,8157,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468210,8182,3,1.880000,1,0.600000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468211,8207,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468212,8232,3,1.560000,1,0.583095,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468213,8256,2,1.416667,1,0.503610,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468214,8281,3,2.120000,1,0.781025,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468215,8306,4,3.280000,2,0.613732,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468216,8331,5,3.120000,2,1.013246,3.000000,3.500000,5.000000,5.000000,5.000000,5.000000
1574468217,8356,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468218,8380,2,1.666667,1,0.481543,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468219,8405,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468220,8430,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468221,8455,3,1.560000,1,0.583095,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468222,8480,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468223,8505,2,1.200000,1,0.408248,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000
1574468224,8529,2,1.208333,1,0.414851,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000
1574468225,8554,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468226,8579,3,2.400000,1,0.707107,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468227,8604,4,2.560000,1,0.768115,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468228,8629,3,1.960000,1,0.538516,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468229,8653,3,2.250000,2,0.442326,2.000000,2.750000,3.000000,3.000000,3.000000,3.000000
1574468230,8678,3,1.760000,1,0.663325,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468231,8703,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468232,8728,3,1.880000,1,0.439697,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468233,8753,6,2.240000,1,0.879394,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574468234,8778,3,2.000000,1,0.408248,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468235,8802,3,2.333333,1,0.868115,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468236,8827,2,1.200000,1,0.408248,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000
1574468237,8852,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468238,8877,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468239,8902,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468240,8926,5,2.333333,1,0.963087,2.000000,2.750000,5.000000,5.000000,5.000000,5.000000
1574468241,8951,3,2.240000,1,0.522813,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468242,8976,4,2.920000,2,0.493288,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468243,9001,4,2.760000,2,0.522813,3.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468244,9026,6,3.000000,2,0.816497,3.000000,3.000000,5.400000,6.000000,6.000000,6.000000
1574468245,9051,4,3.160000,2,0.624500,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468246,9075,4,2.875000,2,0.612372,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468247,9100,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468248,9125,3,1.640000,1,0.637704,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468249,9150,3,1.880000,1,0.665833,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468250,9175,3,2.280000,1,0.613732,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468251,9199,6,2.250000,1,0.989071,2.000000,2.750000,5.250000,6.000000,6.000000,6.000000
1574468252,9224,3,1.720000,1,0.613732,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468253,9249,4,2.360000,1,0.810350,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468254,9274,4,2.440000,2,0.583095,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468255,9299,3,2.240000,1,0.663325,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468256,9324,7,3.040000,2,1.019804,3.000000,3.000000,6.100000,7.000000,7.000000,7.000000
1574468257,9348,4,2.625000,2,0.646899,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468258,9373,8,3.160000,2,1.374773,3.000000,4.000000,7.100000,8.000000,8.000000,8.000000
1574468259,9398,3,1.360000,1,0.568624,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468260,9423,5,1.400000,1,0.866025,1.000000,2.000000,4.100000,5.000000,5.000000,5.000000
1574468261,9447,3,2.208333,1,0.588230,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468262,9472,6,4.280000,3,0.979796,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468263,9497,7,3.560000,1,1.733974,3.000000,5.000000,6.700000,7.000000,7.000000,7.000000
1574468264,9522,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468265,9547,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468266,9572,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468267,9597,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468268,9621,3,2.000000,1,0.510754,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468269,9646,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468270,9671,3,1.600000,1,0.577350,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468271,9696,3,2.440000,2,0.506623,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468272,9721,10,1.880000,1,1.855622,1.000000,2.000000,8.200000,10.000000,10.000000,10.000000
1574468273,9745,2,1.458333,1,0.508977,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468274,9770,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468275,9795,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468276,9820,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468277,9845,3,2.000000,1,0.577350,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468278,9870,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468279,9894,3,2.541667,2,0.508977,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468280,9919,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468281,9944,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468282,9969,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468283,9994,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468284,10019,3,1.800000,1,0.645497,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468285,10043,3,1.916667,1,0.583592,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468286,10068,4,2.280000,1,0.791623,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468287,10093,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468288,10118,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468289,10143,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468290,10167,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468291,10192,2,1.400000,1,0.500000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468292,10217,8,1.800000,1,1.384437,2.000000,2.000000,6.200000,8.000000,8.000000,8.000000
1574468293,10242,3,1.920000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468294,10267,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468295,10291,3,1.666667,1,0.564660,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468296,10316,2,1.640000,1,0.489898,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468297,10341,3,1.480000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468298,10366,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468299,10391,4,2.120000,1,0.725718,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468300,10415,3,2.541667,2,0.508977,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468301,10440,4,3.520000,3,0.509902,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468302,10465,7,5.400000,3,1.190238,6.000000,6.000000,7.000000,7.000000,7.000000,7.000000
1574468303,10490,9,7.200000,6,0.707107,7.000000,8.000000,8.700000,9.000000,9.000000,9.000000
1574468304,10515,10,8.120000,3,1.201388,8.000000,9.000000,9.700000,10.000000,10.000000,10.000000
1574468305,10540,9,5.440000,2,3.110198,4.000000,9.000000,9.000000,9.000000,9.000000,9.000000
1574468306,10564,2,1.500000,1,0.510754,1.500000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468307,10589,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468308,10614,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468309,10639,3,1.920000,1,0.640312,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468310,10664,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468311,10689,3,1.880000,1,0.665833,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468312,10713,3,1.958333,1,0.624094,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468313,10738,5,1.800000,1,0.866025,2.000000,2.000000,4.400000,5.000000,5.000000,5.000000
1574468314,10763,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468315,10788,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468316,10813,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468317,10838,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468318,10862,4,1.791667,1,0.721060,2.000000,2.000000,3.750000,4.000000,4.000000,4.000000
1574468319,10887,3,1.520000,1,0.585947,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468320,10912,3,2.120000,1,0.781025,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468321,10937,6,4.240000,3,0.830662,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468322,10962,6,4.280000,3,0.936305,4.000000,5.000000,6.000000,6.000000,6.000000,6.000000
1574468323,10986,5,3.416667,2,0.775532,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468324,11011,4,2.640000,2,0.637704,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468325,11036,3,2.360000,2,0.489898,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468326,11061,3,1.760000,1,0.663325,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468327,11086,6,1.920000,1,0.996661,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574468328,11111,3,2.240000,1,0.597216,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468329,11135,2,1.291667,1,0.464306,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468330,11160,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468331,11185,3,1.440000,1,0.583095,1.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468332,11210,4,3.120000,2,0.725718,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468333,11235,4,2.360000,1,0.860233,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468334,11260,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468335,11284,3,1.458333,1,0.588230,1.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468336,11309,5,3.240000,2,0.969536,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468337,11334,14,4.920000,1,2.531798,5.000000,6.000000,11.900000,14.000000,14.000000,14.000000
1574468338,11359,4,2.080000,1,0.812404,2.000000,3.000000,3.700000,4.000000,4.000000,4.000000
1574468339,11384,5,2.320000,1,0.852447,2.000000,3.000000,4.700000,5.000000,5.000000,5.000000
1574468340,11409,6,2.000000,1,1.040833,2.000000,2.000000,5.100000,6.000000,6.000000,6.000000
1574468341,11434,3,2.240000,2,0.435890,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574468342,11458,3,2.000000,1,0.417029,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468343,11483,2,1.760000,1,0.435890,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468344,11508,3,2.160000,1,0.472582,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468345,11533,4,1.600000,1,0.816497,1.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468346,11558,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468347,11582,2,1.458333,1,0.508977,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468348,11607,2,1.320000,1,0.476095,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468349,11632,4,1.840000,1,0.800000,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468350,11657,3,1.920000,1,0.400000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468351,11682,3,1.760000,1,0.522813,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468352,11707,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468353,11731,4,2.916667,1,0.775532,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468354,11756,4,3.400000,2,0.577350,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468355,11781,5,4.040000,3,0.675771,4.000000,4.500000,5.000000,5.000000,5.000000,5.000000
1574468356,11806,5,2.880000,1,1.092398,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468357,11831,4,2.200000,2,0.500000,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468358,11855,3,1.875000,1,0.536697,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468359,11880,3,1.920000,1,0.571548,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468360,11905,3,1.840000,1,0.472582,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468361,11930,3,1.800000,1,0.500000,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468362,11955,2,1.600000,1,0.500000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468363,11979,3,1.791667,1,0.658005,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468364,12004,2,1.520000,1,0.509902,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468365,12029,2,1.440000,1,0.506623,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468366,12054,2,1.480000,1,0.509902,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468367,12079,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468368,12104,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468369,12128,3,2.291667,1,0.550033,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468370,12153,4,2.840000,2,0.553775,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468371,12178,2,1.680000,1,0.476095,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468372,12203,4,2.680000,1,0.690411,3.000000,3.000000,4.000000,4.000000,4.000000,4.000000
1574468373,12227,8,6.166667,3,1.239448,6.500000,7.000000,8.000000,8.000000,8.000000,8.000000
1574468374,12252,9,7.080000,3,1.187434,7.000000,8.000000,8.700000,9.000000,9.000000,9.000000
1574468375,12277,9,6.880000,2,2.223361,8.000000,8.000000,9.000000,9.000000,9.000000,9.000000
1574468376,12302,3,2.280000,2,0.458258,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468377,12327,3,2.000000,1,0.500000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468378,12352,3,2.040000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468379,12377,3,1.720000,1,0.541603,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468380,12401,3,1.875000,1,0.448427,2.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468381,12426,4,2.200000,1,0.645497,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468382,12451,3,2.280000,1,0.737111,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000
1574468383,12476,3,2.080000,1,0.493288,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468384,12501,3,1.960000,1,0.611010,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468385,12526,2,1.840000,1,0.374166,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468386,12550,3,2.166667,1,0.481543,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468387,12575,2,1.560000,1,0.506623,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468388,12600,8,2.040000,1,1.398809,2.000000,2.000000,6.500000,8.000000,8.000000,8.000000
1574468389,12625,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468390,12650,3,1.560000,1,0.650641,1.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468391,12675,2,1.360000,1,0.489898,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468392,12699,2,1.625000,1,0.494535,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468393,12724,4,1.440000,1,0.711805,1.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468394,12749,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468395,12774,3,1.800000,1,0.763763,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468396,12799,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468397,12824,4,1.440000,1,0.711805,1.000000,2.000000,3.400000,4.000000,4.000000,4.000000
1574468398,12848,3,1.500000,1,0.589768,1.000000,2.000000,2.750000,3.000000,3.000000,3.000000
1574468399,12873,2,1.720000,1,0.458258,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1574468400,12898,4,2.040000,1,0.538516,2.000000,2.000000,3.700000,4.000000,4.000000,4.000000
1574468401,12923,24,2.840000,1,4.450468,2.000000,2.000000,18.000000,24.000000,24.000000,24.000000
1574468402,12948,3,1.680000,1,0.556776,2.000000,2.000000,2.700000,3.000000,3.000000,3.000000
1574468403,12972,4,1.875000,1,0.612372,2.000000,2.000000,3.500000,4.000000,4.000000,4.000000
1574468404,12997,3,2.040000,1,0.675771,2.000000,2.500000,3.000000,3.000000,3.000000,3.000000
1574468405,13022,5,3.560000,2,0.768115,3.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468406,13047,4,2.160000,1,0.687992,2.000000,2.500000,3.700000,4.000000,4.000000,4.000000
1574468407,13072,3,1.840000,1,0.624500,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
1574468408,13096,6,2.208333,1,1.413573,2.000000,3.000000,5.750000,6.000000,6.000000,6.000000
1574468409,13121,7,4.240000,3,0.879394,4.000000,5.000000,6.400000,7.000000,7.000000,7.000000
1574468410,13146,6,4.280000,3,0.678233,4.000000,5.000000,5.700000,6.000000,6.000000,6.000000
1574468411,13171,5,4.040000,3,0.538516,4.000000,4.000000,5.000000,5.000000,5.000000,5.000000
1574468412,13196,11,4.680000,3,1.435270,4.000000,5.000000,9.200000,11.000000,11.000000,11.000000
1574468413,13221,5,4.440000,3,0.583095,4.000000,5.000000,5.000000,5.000000,5.000000,5.000000
1574468414,13245,4,3.291667,3,0.464306,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1574468415,13270,4,1.920000,1,0.953939,2.000000,2.500000,4.000000,4.000000,4.000000,4.000000
1574468416,13295,3,1.760000,1,0.597216,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000
