initial_timestamp,duration
1574455690745,3
1574455690785,3
1574455690825,4
1574455690866,4
1574455690906,6
1574455690946,4
1574455690987,3
1574455691027,3
1574455691067,3
1574455691107,3
1574455691148,3
1574455691188,4
1574455691228,3
1574455691269,22
1574455691309,11
1574455691349,3
1574455691389,3
1574455691430,3
1574455691470,4
1574455691510,3
1574455691550,3
1574455691591,4
1574455691631,3
1574455691671,4
1574455691712,3
1574455691752,3
1574455691792,2
1574455691833,3
1574455691873,3
1574455691913,4
1574455691953,5
1574455691994,3
1574455692034,4
1574455692074,3
1574455692115,3
1574455692155,3
1574455692195,5
1574455692236,15
1574455692276,6
1574455692316,4
1574455692357,4
1574455692397,4
1574455692437,4
1574455692478,3
1574455692518,3
1574455692558,3
1574455692598,4
1574455692639,4
1574455692679,3
1574455692719,4
1574455692759,3
1574455692800,4
1574455692840,4
1574455692880,5
1574455692921,4
1574455692961,5
1574455693001,5
1574455693041,4
1574455693082,3
1574455693122,3
1574455693162,34
1574455693202,18
1574455693243,11
1574455693283,2
1574455693323,2
1574455693363,2
1574455693404,2
1574455693444,3
1574455693484,3
1574455693525,1
1574455693565,2
1574455693605,3
1574455693645,3
1574455693686,2
1574455693726,3
1574455693766,3
1574455693807,2
1574455693847,3
1574455693887,3
1574455693928,2
1574455693968,3
1574455694008,3
1574455694048,4
1574455694089,3
1574455694129,21
1574455694169,11
1574455694210,4
1574455694250,4
1574455694290,4
1574455694330,4
1574455694371,4
1574455694411,5
1574455694451,4
1574455694491,5
1574455694532,5
1574455694572,4
1574455694612,5
1574455694653,4
1574455694693,3
1574455694733,5
1574455694773,4
1574455694814,4
1574455694854,3
1574455694894,3
1574455694935,2
1574455694975,2
1574455695015,3
1574455695055,38
1574455695096,18
1574455695136,12
1574455695176,6
1574455695216,4
1574455695257,3
1574455695297,4
1574455695337,4
1574455695377,5
1574455695418,4
1574455695458,5
1574455695498,5
1574455695538,5
1574455695579,2
1574455695619,4
1574455695659,4
1574455695699,3
1574455695740,3
1574455695780,3
1574455695820,4
1574455695861,2
1574455695901,3
1574455695941,5
1574455695982,3
1574455696022,22
1574455696062,16
1574455696102,10
1574455696143,5
1574455696183,6
1574455696223,4
1574455696263,6
1574455696304,5
1574455696344,3
1574455696385,5
1574455696425,5
1574455696465,5
1574455696505,6
1574455696546,5
1574455696586,7
1574455696626,3
1574455696667,3
1574455696707,3
1574455696747,3
1574455696787,4
1574455696828,3
1574455696868,2
1574455696908,4
1574455696948,25
1574455696989,10
1574455697029,6
1574455697069,3
1574455697109,3
1574455697150,4
1574455697190,3
1574455697230,4
1574455697271,2
1574455697311,2
1574455697351,2
1574455697391,2
1574455697432,1
1574455697472,2
1574455697512,2
1574455697552,2
1574455697593,1
1574455697633,2
1574455697673,2
1574455697713,2
1574455697754,1
1574455697794,2
1574455697834,2
1574455697874,18
1574455697915,12
1574455697955,5
1574455697995,3
1574455698035,3
1574455698076,3
1574455698116,3
1574455698156,3
1574455698197,3
1574455698237,2
1574455698277,3
1574455698317,3
1574455698358,3
1574455698398,2
1574455698438,3
1574455698478,3
1574455698519,2
1574455698559,3
1574455698599,3
1574455698639,3
1574455698680,2
1574455698720,4
1574455698760,3
1574455698801,3
1574455698841,21
1574455698881,15
1574455698922,9
1574455698962,2
1574455699002,3
1574455699042,4
1574455699083,2
1574455699123,3
1574455699163,3
1574455699204,2
1574455699244,3
1574455699284,3
1574455699325,2
1574455699365,3
1574455699405,3
1574455699445,4
1574455699486,2
1574455699526,4
1574455699566,3
1574455699607,3
1574455699647,3
1574455699687,3
1574455699728,2
1574455699768,28
1574455699808,19
1574455699848,15
1574455699889,8
1574455699929,4
1574455699969,3
1574455700010,2
1574455700050,3
1574455700090,2
1574455700130,3
1574455700171,1
1574455700211,3
1574455700251,2
1574455700292,2
1574455700332,2
1574455700372,2
1574455700412,3
1574455700453,3
1574455700493,3
1574455700533,2
1574455700574,2
1574455700614,2
1574455700654,4
1574455700697,2
1574455700737,20
1574455700777,13
1574455700817,5
1574455700858,1
1574455700898,1
1574455700938,2
1574455700979,1
1574455701019,2
1574455701059,2
1574455701099,3
1574455701140,2
1574455701180,3
1574455701220,3
1574455701260,4
1574455701301,3
1574455701341,3
1574455701381,3
1574455701422,3
1574455701462,3
1574455701502,4
1574455701542,4
1574455701583,4
1574455701623,4
1574455701663,10
1574455701704,21
1574455701744,18
1574455701784,14
1574455701824,9
1574455701865,4
1574455701905,5
1574455701945,5
1574455701985,6
1574455702026,5
1574455702066,5
1574455702106,6
1574455702147,5
1574455702187,5
1574455702227,6
1574455702267,6
1574455702308,7
1574455702348,6
1574455702388,7
1574455702428,8
1574455702469,7
1574455702509,9
1574455702549,8
1574455702589,7
1574455702630,21
1574455702670,17
1574455702710,13
1574455702751,8
1574455702791,4
1574455702831,7
1574455702871,3
1574455702911,5
1574455702952,4
1574455702992,3
1574455703032,4
1574455703073,2
1574455703113,4
1574455703153,3
1574455703193,3
1574455703234,3
1574455703274,3
1574455703314,4
1574455703355,3
1574455703395,3
1574455703435,3
1574455703475,3
1574455703516,1
1574455703556,20
1574455703596,15
1574455703637,8
1574455703677,2
1574455703717,3
1574455703758,3
1574455703798,2
1574455703838,3
1574455703878,2
1574455703919,1
1574455703959,2
1574455703999,2
1574455704040,1
1574455704080,2
1574455704120,2
1574455704161,2
1574455704201,2
1574455704241,2
1574455704282,2
1574455704322,1
1574455704362,1
1574455704402,2
1574455704443,1
1574455704483,37
1574455704523,20
1574455704564,16
1574455704604,14
1574455704644,12
1574455704684,6
1574455704725,3
1574455704765,3
1574455704805,3
1574455704846,3
1574455704886,3
1574455704926,3
1574455704966,3
1574455705007,3
1574455705047,3
1574455705087,4
1574455705128,3
1574455705168,3
1574455705208,4
1574455705248,4
1574455705289,3
1574455705329,4
1574455705369,5
1574455705410,38
1574455705450,16
1574455705490,14
1574455705530,9
1574455705571,5
1574455705611,4
1574455705651,4
1574455705691,5
1574455705732,4
1574455705772,4
1574455705812,4
1574455705852,5
1574455705893,4
1574455705933,4
1574455705973,4
1574455706013,5
1574455706054,5
1574455706094,5
1574455706134,5
1574455706174,6
1574455706215,5
1574455706255,5
1574455706295,6
1574455706336,5
1574455706376,26
1574455706416,16
1574455706456,16
1574455706497,14
1574455706537,11
1574455706577,7
1574455706617,5
1574455706658,5
1574455706698,5
1574455706738,2
1574455706779,2
1574455706819,5
1574455706859,3
1574455706899,2
1574455706940,1
1574455706980,1
1574455707020,2
1574455707060,2
1574455707101,1
1574455707141,1
1574455707181,2
1574455707222,2
1574455707262,1
1574455707302,27
1574455707342,15
1574455707383,12
1574455707423,9
1574455707463,6
1574455707504,3
1574455707544,1
1574455707584,1
1574455707624,2
1574455707665,1
1574455707705,1
1574455707745,2
1574455707785,2
1574455707826,2
1574455707866,2
1574455707906,3
1574455707947,2
1574455707987,2
1574455708027,2
1574455708067,3
1574455708108,2
1574455708148,2
1574455708188,3
1574455708228,22
1574455708269,18
1574455708309,18
1574455708349,16
1574455708390,13
1574455708430,10
1574455708470,7
1574455708510,5
1574455708551,3
1574455708591,2
1574455708631,3
1574455708671,3
1574455708712,3
1574455708752,3
1574455708792,3
1574455708833,3
1574455708873,3
1574455708913,3
1574455708953,4
1574455708994,3
1574455709034,4
1574455709074,4
1574455709115,3
1574455709155,24
1574455709195,17
1574455709235,16
1574455709276,12
1574455709316,9
1574455709356,8
1574455709397,6
1574455709437,6
1574455709477,4
1574455709518,3
1574455709558,4
1574455709598,5
1574455709639,4
1574455709679,4
1574455709720,4
1574455709760,4
1574455709800,4
1574455709841,3
1574455709881,4
1574455709921,5
1574455709961,5
1574455710002,5
1574455710042,5
1574455710082,25
1574455710122,17
1574455710163,16
1574455710203,13
1574455710243,12
1574455710283,10
1574455710324,9
1574455710364,9
1574455710404,8
1574455710445,7
1574455710485,7
1574455710525,7
1574455710565,6
1574455710606,6
1574455710646,6
1574455710686,7
1574455710726,7
1574455710767,5
1574455710807,6
1574455710847,6
1574455710888,5
1574455710928,4
1574455710968,5
1574455711008,35
1574455711049,23
1574455711089,20
1574455711129,20
1574455711169,20
1574455711210,19
1574455711250,19
1574455711290,19
1574455711330,19
1574455711371,17
1574455711411,14
1574455711451,15
1574455711492,14
1574455711532,13
1574455711572,13
1574455711612,11
1574455711653,11
1574455711693,10
1574455711733,8
1574455711773,9
1574455711814,8
1574455711854,7
1574455711894,7
1574455711935,8
1574455711975,18
1574455712015,17
1574455712055,17
1574455712096,16
1574455712136,17
1574455712176,16
1574455712217,15
1574455712257,15
1574455712297,14
1574455712338,14
1574455712378,14
1574455712418,14
1574455712458,14
1574455712499,13
1574455712539,13
1574455712579,13
1574455712619,12
1574455712660,13
1574455712700,12
1574455712740,12
1574455712781,12
1574455712821,10
1574455712861,32
1574455712901,27
1574455712942,24
1574455712982,22
1574455713022,23
1574455713062,20
1574455713103,22
1574455713143,22
1574455713183,20
1574455713223,22
1574455713264,20
1574455713304,22
1574455713344,22
1574455713384,23
1574455713425,23
1574455713465,23
1574455713505,22
1574455713545,24
1574455713586,22
1574455713626,24
1574455713666,22
1574455713706,21
1574455713747,21
1574455713787,27
1574455713827,23
1574455713867,24
1574455713908,23
1574455713948,22
1574455713988,24
1574455714029,22
1574455714069,23
1574455714109,21
1574455714149,23
1574455714190,22
1574455714230,21
1574455714270,21
1574455714311,20
1574455714351,22
1574455714391,19
1574455714431,22
1574455714471,22
1574455714512,22
1574455714552,22
1574455714592,21
1574455714632,22
1574455714673,20
1574455714713,27
1574455714753,24
1574455714793,23
1574455714834,21
1574455714874,21
1574455714914,22
1574455714954,22
1574455714995,22
1574455715035,22
1574455715075,19
1574455715115,23
1574455715156,21
1574455715196,22
1574455715236,21
1574455715276,21
1574455715317,22
1574455715357,22
1574455715397,21
1574455715437,23
1574455715478,23
1574455715518,22
1574455715558,22
1574455715598,19
1574455715639,28
1574455715679,25
1574455715719,24
1574455715759,22
1574455715800,23
1574455715840,22
1574455715880,22
1574455715920,23
1574455715961,22
1574455716001,22
1574455716041,21
1574455716082,21
1574455716122,21
1574455716162,21
1574455716202,22
1574455716242,23
1574455716283,23
1574455716323,22
1574455716363,23
1574455716403,22
1574455716444,22
1574455716484,21
1574455716524,18
1574455716564,29
1574455716605,23
1574455716645,25
1574455716685,23
1574455716726,22
1574455716766,24
1574455716806,22
1574455716846,23
1574455716887,23
1574455716927,22
1574455716967,24
1574455717007,22
1574455717048,22
1574455717088,23
1574455717128,22
1574455717168,22
1574455717209,21
1574455717249,22
1574455717289,22
1574455717329,22
1574455717370,21
1574455717410,21
1574455717450,19
1574455717490,29
1574455717531,26
1574455717571,23
1574455717611,24
1574455717651,25
1574455717692,24
1574455717732,25
1574455717772,23
1574455717812,25
1574455717853,26
1574455717893,25
1574455717933,25
1574455717974,24
1574455718014,23
1574455718054,24
1574455718094,24
1574455718135,23
1574455718175,23
1574455718215,25
1574455718255,26
1574455718295,26
1574455718336,23
1574455718376,24
1574455718416,32
1574455718456,30
1574455718497,29
1574455718537,27
1574455718577,26
1574455718617,26
1574455718658,26
1574455718698,27
1574455718738,24
1574455718778,25
1574455718819,25
1574455718859,24
1574455718899,25
1574455718939,26
1574455718980,25
1574455719020,24
1574455719060,26
1574455719100,26
1574455719141,26
1574455719181,25
1574455719221,25
1574455719262,25
1574455719302,26
1574455719342,34
1574455719382,32
1574455719422,31
1574455719463,26
1574455719503,25
1574455719543,27
1574455719584,27
1574455719624,27
1574455719664,27
1574455719704,28
1574455719745,25
1574455719785,25
1574455719825,28
1574455719865,28
1574455719906,32
1574455719946,32
1574455719986,32
1574455720027,28
1574455720067,32
1574455720107,30
1574455720147,32
1574455720188,32
1574455720228,29
1574455720268,39
1574455720308,37
1574455720349,33
1574455720389,34
1574455720429,34
1574455720469,34
1574455720510,33
1574455720550,34
1574455720590,33
1574455720630,33
1574455720671,33
1574455720711,30
1574455720751,34
1574455720791,34
1574455720832,34
1574455720872,33
1574455720912,31
1574455720952,35
1574455720993,34
1574455721033,34
1574455721073,34
1574455721113,36
1574455721154,33
1574455721194,29
1574455721234,36
1574455721274,36
1574455721315,35
1574455721355,31
1574455721395,33
1574455721435,35
1574455721476,35
1574455721516,36
1574455721556,36
1574455721596,35
1574455721637,35
1574455721677,35
1574455721717,36
1574455721757,34
1574455721797,36
1574455721838,36
1574455721878,33
1574455721918,36
1574455721958,36
1574455721999,36
1574455722039,35
1574455722079,35
1574455722120,30
1574455722160,35
1574455722200,38
1574455722241,36
1574455722281,36
1574455722321,36
1574455722361,36
1574455722402,35
1574455722442,35
1574455722482,35
1574455722523,31
1574455722563,37
1574455722603,37
1574455722643,38
1574455722684,36
1574455722724,33
1574455722764,37
1574455722805,36
1574455722845,36
1574455722885,34
1574455722925,36
1574455722966,37
1574455723006,37
1574455723046,38
1574455723086,25
1574455723127,38
1574455723167,37
1574455723207,39
1574455723247,38
1574455723287,37
1574455723328,38
1574455723368,38
1574455723408,37
1574455723448,37
1574455723489,37
1574455723529,36
1574455723569,38
1574455723609,35
1574455723650,37
1574455723690,38
1574455723730,37
1574455723770,37
1574455723811,37
1574455723851,35
1574455723891,37
1574455723931,36
1574455723972,37
1574455724012,35
1574455724052,35
1574455724092,38
1574455724132,39
1574455724173,39
1574455724213,40
1574455724253,41
1574455724293,41
1574455724334,38
1574455724374,39
1574455724414,39
1574455724455,38
1574455724495,39
1574455724535,39
1574455724575,36
1574455724615,42
1574455724656,38
1574455724696,39
1574455724736,39
1574455724776,37
1574455724817,39
1574455724857,37
1574455724897,41
1574455724937,39
1574455724978,33
1574455725018,38
1574455725058,39
1574455725098,39
1574455725138,39
1574455725179,40
1574455725219,41
1574455725259,37
1574455725300,40
1574455725340,39
1574455725380,41
1574455725420,40
1574455725460,42
1574455725501,40
1574455725541,41
1574455725581,39
1574455725621,41
1574455725662,43
1574455725702,41
1574455725742,42
1574455725782,40
1574455725823,44
1574455725863,40
1574455725903,40
1574455725943,47
1574455725984,45
1574455726024,45
1574455726064,47
1574455726105,46
1574455726145,46
1574455726185,49
1574455726225,46
1574455726266,45
1574455726306,47
1574455726346,46
1574455726387,45
1574455726427,47
1574455726467,46
1574455726507,48
1574455726548,48
1574455726588,48
1574455726628,49
1574455726668,49
1574455726709,47
1574455726749,51
1574455726789,49
1574455726830,49
1574455726870,49
1574455726910,47
1574455726950,50
1574455726991,46
1574455727031,50
1574455727071,48
1574455727111,48
1574455727152,49
1574455727192,49
1574455727232,50
1574455727273,47
1574455727313,50
1574455727353,52
1574455727393,51
1574455727434,51
1574455727474,50
1574455727514,53
1574455727555,51
1574455727595,55
1574455727635,55
1574455727675,54
1574455727716,56
1574455727756,55
1574455727796,57
1574455727837,55
1574455727877,57
1574455727917,59
1574455727957,56
1574455727998,60
1574455728038,60
1574455728078,60
1574455728118,61
1574455728159,60
1574455728199,60
1574455728239,63
1574455728279,70
1574455728320,64
1574455728360,64
1574455728400,65
1574455728441,64
1574455728481,64
1574455728521,65
1574455728561,67
1574455728602,64
1574455728642,68
1574455728682,68
1574455728722,68
1574455728763,67
1574455728803,70
1574455728843,71
1574455728883,71
1574455728924,71
1574455728964,71
1574455729004,74
1574455729044,74
1574455729084,76
1574455729125,76
1574455729165,77
1574455729205,78
1574455729245,80
1574455729286,79
1574455729326,81
1574455729366,81
1574455729407,82
1574455729447,83
1574455729487,84
1574455729527,85
1574455729568,86
1574455729608,86
1574455729648,88
1574455729689,87
1574455729729,89
1574455729769,90
1574455729809,92
1574455729850,91
1574455729890,93
1574455729930,94
1574455729970,95
1574455730011,95
1574455730051,97
1574455730091,97
1574455730132,98
1574455730172,98
1574455730212,100
1574455730252,100
1574455730293,101
1574455730333,100
1574455730373,104
1574455730413,102
1574455730454,105
1574455730494,104
1574455730534,106
1574455730575,105
1574455730615,107
1574455730655,108
1574455730695,109
1574455730736,110
1574455730776,111
1574455730816,113
1574455730856,112
1574455730897,114
1574455730937,113
1574455730977,115
1574455731017,115
1574455731058,116
1574455731098,116
1574455731138,118
1574455731178,120
1574455731219,119
1574455731259,121
1574455731299,123
1574455731339,123
1574455731380,124
1574455731420,125
1574455731460,125
1574455731502,124
1574455731542,127
1574455731583,125
1574455731623,127
1574455731663,127
1574455731704,128
1574455731744,129
1574455731784,130
1574455731824,132
1574455731865,132
1574455731905,134
1574455731945,136
1574455731985,136
1574455732026,137
1574455732066,136
1574455732106,139
1574455732146,138
1574455732187,137
1574455732227,139
1574455732267,141
1574455732307,141
1574455732348,142
1574455732388,144
1574455732428,145
1574455732469,146
1574455732509,147
1574455732549,149
1574455732589,148
1574455732629,152
1574455732670,150
1574455732710,152
1574455732750,153
1574455732790,156
1574455732831,157
1574455732871,158
1574455732911,160
1574455732951,160
1574455732992,162
1574455733032,164
1574455733072,164
1574455733112,167
1574455733153,165
1574455733193,169
1574455733233,168
1574455733273,171
1574455733314,171
1574455733354,174
1574455733394,175
1574455733435,177
1574455733475,179
1574455733515,180
1574455733555,183
1574455733596,185
1574455733636,186
1574455733676,188
1574455733716,189
1574455733757,191
1574455733797,191
1574455733837,192
1574455733877,194
1574455733918,195
1574455733958,196
1574455733998,198
1574455734038,200
1574455734079,200
1574455734119,203
1574455734159,204
1574455734200,206
1574455734240,205
1574455734280,209
1574455734320,208
1574455734361,207
1574455734401,211
1574455734441,212
1574455734482,213
1574455734522,214
1574455734562,217
1574455734602,218
1574455734643,220
1574455734683,220
1574455734723,224
1574455734763,235
1574455734804,226
1574455734844,229
1574455734884,231
1574455734924,235
1574455734965,234
1574455735005,237
1574455735045,239
1574455735085,241
1574455735126,240
1574455735166,245
1574455735206,246
1574455735246,251
1574455735287,249
1574455735327,254
1574455735367,254
1574455735407,258
1574455735448,257
1574455735488,259
1574455735528,262
1574455735569,264
1574455735609,267
1574455735649,268
1574455735689,271
1574455735730,272
1574455735770,275
1574455735810,276
1574455735850,279
1574455735891,278
1574455735931,281
1574455735971,282
1574455736011,287
1574455736052,286
1574455736092,290
1574455736132,290
1574455736172,294
1574455736213,292
1574455736253,298
1574455736293,298
1574455736334,301
1574455736374,302
1574455736414,303
1574455736454,307
1574455736495,308
1574455736535,311
1574455736575,314
1574455736615,318
1574455736656,318
1574455736696,319
1574455736736,325
1574455736776,327
1574455736817,328
1574455736857,328
1574455736897,334
1574455736937,336
1574455736978,338
1574455737018,339
1574455737058,339
1574455737098,344
1574455737139,346
1574455737179,348
1574455737219,348
1574455737259,354
1574455737300,354
1574455737340,355
1574455737380,360
1574455737420,362
1574455737461,362
1574455737501,367
1574455737541,369
1574455737581,370
1574455737622,369
1574455737662,374
1574455737702,377
1574455737742,381
1574455737783,381
1574455737823,383
1574455737863,384
1574455737903,387
1574455737944,388
1574455737984,393
1574455738024,394
1574455738065,398
1574455738105,400
1574455738145,403
1574455738185,403
1574455738226,405
1574455738266,409
1574455738306,410
1574455738346,412
1574455738387,413
1574455738427,415
1574455738467,421
1574455738507,420
1574455738547,426
1574455738588,426
1574455738628,429
1574455738668,429
1574455738709,430
1574455738749,433
1574455738789,438
1574455738829,440
1574455738870,442
1574455738910,444
1574455738950,448
1574455738990,449
1574455739031,452
1574455739071,457
1574455739111,458
1574455739151,460
1574455739192,465
1574455739232,469
1574455739272,471
1574455739312,473
1574455739353,474
1574455739393,478
1574455739433,480
1574455739474,483
1574455739514,489
1574455739554,490
1574455739594,494
1574455739634,496
1574455739675,500
1574455739715,504
1574455739755,506
1574455739796,509
1574455739836,511
1574455739876,514
1574455739916,520
1574455739957,519
1574455739997,522
1574455740037,527
1574455740078,530
1574455740118,533
1574455740158,537
1574455740198,541
1574455740239,543
1574455740279,544
1574455740319,549
1574455740360,548
1574455740400,555
1574455740440,557
1574455740480,558
1574455740521,560
1574455740561,565
1574455740601,569
1574455740642,571
1574455740682,574
1574455740722,579
1574455740763,579
1574455740803,584
1574455740843,585
1574455740883,589
1574455740924,591
1574455740964,593
1574455741004,595
1574455741044,601
1574455741085,603
1574455741125,608
1574455741165,611
1574455741205,615
1574455741246,617
1574455741286,622
1574455741326,624
1574455741366,626
1574455741407,630
1574455741447,633
1574455741487,635
1574455741527,639
1574455741568,643
1574455741608,647
1574455741648,650
1574455741688,653
1574455741729,653
1574455741769,657
1574455741809,662
1574455741849,668
1574455741890,670
1574455741930,669
1574455741970,677
1574455742010,678
1574455742051,682
1574455742091,685
1574455742131,689
1574455742171,692
1574455742212,695
1574455742252,697
1574455742292,702
1574455742333,707
1574455742373,710
1574455742413,712
1574455742453,718
1574455742494,720
1574455742534,725
1574455742574,728
1574455742614,730
1574455742655,732
1574455742695,738
1574455742735,740
1574455742775,746
1574455742816,750
1574455742856,755
1574455742896,756
1574455742937,759
1574455742977,765
1574455743017,766
1574455743057,773
1574455743098,776
1574455743138,778
1574455743178,783
1574455743218,787
1574455743259,790
1574455743299,794
1574455743339,798
1574455743379,799
1574455743420,803
1574455743460,809
1574455743500,814
1574455743540,815
1574455743581,818
1574455743621,822
1574455743661,827
1574455743701,829
1574455743742,832
1574455743782,836
1574455743822,842
1574455743863,844
1574455743903,849
1574455743943,853
1574455743983,857
1574455744024,861
1574455744064,862
1574455744104,866
1574455744144,870
1574455744185,874
1574455744225,879
1574455744265,883
1574455744305,885
1574455744346,889
1574455744386,892
1574455744426,898
1574455744466,902
1574455744507,904
1574455744547,907
1574455744587,913
1574455744627,915
1574455744668,920
1574455744708,923
1574455744748,928
1574455744788,931
1574455744829,935
1574455744869,938
1574455744909,943
1574455744949,945
1574455744990,950
1574455745030,953
1574455745070,956
1574455745110,961
1574455745151,963
1574455745191,968
1574455745231,970
1574455745271,976
1574455745312,976
1574455745352,984
1574455745392,986
1574455745433,991
1574455745473,994
1574455745513,999
1574455745553,1004
1574455745593,1008
1574455745634,1012
1574455745674,1017
1574455745714,1021
1574455745754,1026
1574455745795,1028
1574455745835,1033
1574455745875,1035
1574455745916,1041
1574455745956,1043
1574455745996,1048
1574455746036,1052
1574455746077,1056
1574455746117,1059
1574455746157,1064
1574455746197,1069
1574455746238,1072
1574455746278,1077
1574455746318,1082
1574455746358,1086
1574455746399,1090
1574455746439,1093
1574455746479,1100
1574455746519,1102
1574455746560,1108
1574455746600,1110
1574455746640,1116
1574455746680,1120
1574455746721,1124
1574455746761,1130
1574455746801,1133
1574455746842,1138
1574455746882,1142
1574455746922,1148
1574455746962,1150
1574455747003,1156
1574455747043,1158
1574455747083,1164
1574455747123,1167
1574455747164,1172
1574455747204,1177
1574455747244,1181
1574455747284,1187
1574455747325,1190
1574455747365,1196
1574455747405,1202
1574455747446,1205
1574455747486,1211
1574455747526,1214
1574455747566,1221
1574455747607,1223
1574455747647,1229
1574455747687,1233
1574455747728,1238
1574455747768,1242
1574455747808,1248
1574455747848,1254
1574455747889,1257
1574455747929,1263
1574455747969,1268
1574455748009,1272
1574455748050,1277
1574455748090,1281
1574455748130,1287
1574455748170,1289
1574455748211,1296
1574455748251,1298
1574455748291,1304
1574455748331,1312
1574455748372,1313
1574455748412,1319
1574455748452,1324
1574455748493,1328
1574455748533,1332
1574455748573,1338
1574455748613,1341
1574455748654,1347
1574455748694,1352
1574455748734,1356
1574455748774,1360
1574455748815,1365
1574455748855,1371
1574455748895,1375
1574455748936,1380
1574455748976,1385
1574455749016,1391
1574455749056,1397
1574455749096,1402
1574455749137,1407
1574455749177,1410
1574455749217,1418
1574455749258,1420
1574455749298,1428
1574455749338,1430
1574455749378,1437
1574455749418,1441
1574455749459,1446
1574455749499,1453
1574455749539,1458
1574455749580,1463
1574455749620,1469
1574455749660,1474
1574455749700,1480
1574455749741,1484
1574455749781,1490
1574455749821,1493
1574455749861,1500
1574455749902,1502
1574455749942,1508
1574455749982,1520
1574455750023,1518
1574455750063,1524
1574455750103,1529
1574455750143,1536
1574455750184,1540
1574455750224,1546
1574455750264,1550
1574455750304,1558
1574455750345,1560
1574455750385,1567
1574455750425,1572
1574455750465,1582
1574455750506,1584
1574455750546,1590
1574455750586,1595
1574455750627,1599
1574455750667,1606
1574455750707,1615
1574455750747,1617
1574455750788,1622
1574455750828,1626
1574455750868,1634
1574455750908,1637
1574455750949,1644
1574455750989,1647
1574455751029,1654
1574455751069,1660
1574455751110,1664
1574455751150,1670
1574455751190,1675
1574455751230,1683
1574455751271,1688
1574455751311,1693
1574455751351,1700
1574455751391,1704
1574455751432,1710
1574455751472,1714
1574455751512,1722
1574455751552,1726
1574455751593,1732
1574455751633,1737
1574455751673,1744
1574455751714,1748
1574455751754,1755
1574455751794,1762
1574455751834,1767
1574455751875,1773
1574455751915,1777
1574455751955,1785
1574455751995,1789
1574455752036,1795
1574455752076,1800
1574455752116,1807
1574455752157,1811
1574455752197,1818
1574455752237,1825
1574455752277,1830
1574455752318,1836
1574455752358,1842
1574455752398,1847
1574455752438,1855
1574455752479,1859
1574455752519,1866
1574455752559,1870
1574455752599,1878
1574455752640,1881
1574455752680,1887
1574455752720,1892
1574455752761,1898
1574455752801,1905
1574455752841,1910
1574455752881,1917
1574455752922,1922
1574455752962,1929
1574455753002,1935
1574455753042,1941
1574455753083,1947
1574455753123,1950
1574455753163,1959
1574455753203,1962
1574455753244,1968
1574455753284,1973
1574455753324,1980
1574455753365,1984
1574455753405,1991
1574455753445,1998
1574455753485,2003
1574455753526,2009
1574455753566,2013
1574455753606,2021
1574455753646,2025
1574455753687,2032
1574455753727,2036
1574455753767,2043
1574455753808,2047
1574455753848,2054
1574455753888,2060
1574455753928,2066
1574455753969,2071
1574455754009,2078
1574455754049,2083
1574455754089,2090
1574455754130,2094
1574455754170,2101
1574455754210,2105
1574455754250,2113
1574455754291,2116
1574455754331,2123
1574455754371,2129
1574455754412,2135
1574455754452,2142
1574455754492,2148
1574455754533,2154
1574455754573,2159
1574455754613,2167
1574455754653,2174
1574455754694,2178
1574455754734,2184
1574455754774,2190
1574455754815,2198
1574455754855,2203
1574455754895,2209
1574455754935,2215
1574455754976,2219
1574455755016,2228
1574455755056,2233
1574455755096,2241
1574455755137,2245
1574455755177,2252
1574455755217,2265
1574455755257,2264
1574455755298,2268
1574455755338,2277
1574455755378,2281
1574455755418,2288
1574455755459,2293
1574455755499,2300
1574455755539,2308
1574455755579,2313
1574455755620,2319
1574455755660,2326
1574455755700,2332
1574455755740,2339
1574455755781,2344
1574455755821,2352
1574455755861,2356
1574455755901,2363
1574455755942,2368
1574455755982,2380
1574455756022,2381
1574455756062,2389
1574455756103,2394
1574455756143,2401
1574455756183,2408
1574455756224,2415
1574455756264,2428
1574455756304,2426
1574455756344,2432
1574455756385,2438
1574455756425,2444
1574455756465,2452
1574455756505,2459
1574455756546,2465
1574455756586,2472
1574455756626,2478
1574455756667,2485
1574455756707,2493
1574455756747,2501
1574455756787,2507
1574455756828,2513
1574455756868,2519
1574455756908,2531
1574455756948,2536
1574455756989,2544
1574455757029,2549
1574455757069,2558
1574455757109,2564
1574455757150,2570
1574455757190,2578
1574455757230,2584
1574455757271,2591
1574455757311,2597
1574455757351,2605
1574455757391,2613
1574455757432,2619
1574455757472,2625
1574455757512,2631
1574455757552,2641
1574455757593,2644
1574455757633,2652
1574455757673,2660
1574455757713,2667
1574455757754,2673
1574455757794,2680
1574455757834,2688
1574455757874,2695
1574455757915,2701
1574455757955,2710
1574455757995,2715
1574455758035,2722
1574455758076,2727
1574455758116,2731
1574455758156,2738
1574455758196,2744
1574455758237,2752
1574455758277,2759
1574455758317,2769
1574455758357,2776
1574455758398,2784
1574455758438,2791
1574455758478,2799
1574455758518,2807
1574455758559,2814
1574455758599,2820
1574455758639,2828
1574455758680,2834
1574455758720,2844
1574455758760,2851
1574455758800,2858
1574455758841,2866
1574455758881,2873
1574455758921,2882
1574455758961,2891
1574455759002,2897
1574455759042,2908
1574455759082,2915
1574455759122,2923
1574455759163,2928
1574455759203,2939
1574455759243,2944
1574455759283,2965
1574455759324,2960
1574455759364,2969
